zip_code,brand,product_name,price,sale_price,snap_eligible
94110,"Back to Nature","Back to Nature Double Creme Sandwich Cookies, Plant-Based, Non-GMO, Plant-Based, Made with Wheat Flour, Snack Happy, 8.25 oz Box",$5.79,None,True
94110,"EMMY","EMMYS Organic Vanilla Coconut Macaroons, 6 OZ",$6.49,None,True
94110,"DUBRETON","Dubreton Pork Baby Back Ribs",0.00,None,False
94110,"Vivido Natural, LLC","Vivido Natural Porcini Mushroom, 1 Oz",$6.59,None,True
94110,"Roth Cheese","Roth Havarti Dill, 6 oz",$5.29,None,True
94110,"POLAR","Polar Beverages Seltzer Water Original, 12 fl oz cans, 12 pack",$6.79,$5.56,True
94110,"365 by Whole Foods Market","Organic Lemon Juice, 10 Fl Oz",$3.49,None,True
94110,"365 by Whole Foods Market","Organic Instant Oats and Flax 8 Pack, 11.3 OZ",$4.09,None,True
94110,"365 by Whole Foods Market","365 by Whole Foods Market, Organic Canola Spray Oil, 5 fl oz",$5.29,None,True
94110,"365 by Whole Foods Market","Organic Baby Spinach, 5 oz",$2.99,None,True
94110,"Spindrift","SPINDRIFT Grapeade Sparkling Water 8pk, 12 FZ",$7.29,$6.10,True
94110,"Navitas Organics","Navitas Organics Goji Berries – For Smoothies, Trail Mix, Baked Goods, Oatmeal & More – Vitamin A, Antioxidants, Fiber – Wolfberry - USDA Organic, Non GMO, Gluten Free, Vegan (8oz. Bag, 8 Servings)",$17.29,None,True
94110,"365 by Whole Foods Market","365 By Whole Foods Market, Gummy Rings, Peach, 6 Ounce",$3.49,None,True
94110,"365 by Whole Foods Market","Surimi Seafood Flake Style, 12 oz",0.00,None,False
94110,"Seafood (Suppliers May Vary)","Crab Cluster Snow Previously Frozen Marine Steward Council",None,None,False
94110,"Boursin","Boursin Garlic & Fine Herbs Cheese, Artisan fresh cheeses, 5.2 Ounce",$7.49,None,True
94110,"Simply Organic","Frontier Culinary Spices Ground Paprika, 1.69-Ounce Bottle",$5.79,None,True
94110,"365 by Whole Foods Market","Organic Pure Cranberry Juice, 32 Fl Oz",0.00,None,False
94110,"365 by Whole Foods Market","365 by Whole Foods Market, Grapefruit Sparkling Water, 12 Fl Oz",$5.29,None,True
94110,"Fresh Produce","Driscoll's Sweetest Batch Blackberries - 10 Oz",$6.99,None,True
94110,"organicgirl","Organicgirl Baby Spring Greens Mix, 10 Oz",$5.99,None,True
94110,"Chamberlain Coffee","Chamberlain Coffee Squeaky Squirrel Caramel Blend – Medium Roast Ground Coffee, Rich and Creamy with Notes of Caramel and Butterscotch, Freshly Roasted in California - 10 oz",$17.29,None,True
94110,"The Republic of Tea","The Republic of Tea — Organic Moringa SuperHerb Tea Tin, 36 Herbal Tea Bags, Naturally Caffeine-Free",$13.29,None,False
94110,"Just Date Syrup","Just Date Syrup : Organic Date Sweetener | One 8.8 OZ Squeeze Bottle I Low-Glycemic, Vegan, Paleo | 1 Ingredient : 100% Organic Medjool Dates",$8.49,None,True
94110,"Just Date Syrup","Just Date : Just Date Sugar : Organic Sugar Substitute Made From Dates - 12 oz. Box",$9.99,None,True
94110,"365 by Whole Foods Market","Oranges Mandarin, 10.5 Ounce",$1.69,None,True
94110,"Nature's Path","Nature's Path Organic Flax Plus Maple Pecan Crunch Cereal, 11.5 oz (Pack of 1), Non-GMO",$5.99,$4.79,True
94110,"Pitaya Foods","Bowl Acai Strawberry Swirl Organic, 6 Ounce",$5.69,None,True
94110,"365 by Whole Foods Market","Organic Unsalted Mini Pretzel Twists, 8 Ounce",$1.99,None,True
94110,"WHOLE FOODS MARKET KITCHENS","Whole Foods Market Kitchens, Mini Vegan Chocolate Cupcakes 12pk, 12.5 oz",$7.99,None,True
94110,"Grillo's","Grillo's Pickles Classic Dill Pickle Chips, 16oz",$5.89,None,True
94110,"Annie's Homegrown","Annie's Organic Shells and Real Aged Cheddar, Made with Real Cheese, 6 oz",$3.89,None,True
94110,"MUSH","MUSH Overnight Oats - Apple Cinnamon - Good Source of Fiber, Non-GMO, Dairy Free, Gluten Free, 5oz",$2.49,None,True
94110,"purely elizabeth.","Purely Elizabeth, Oat Blueberry Walnut Collagen Pouch, 8 Ounce",$6.59,None,True
94110,"365 by Whole Foods Market","365 by Whole Foods Market, Organic Creamy Peanut Butter Spread, Unsweetened, No Stir, 16 Ounce",$5.39,None,True
94110,"KWEEN","Oat Haus Cookie Dough Granola Butter (Chipless) | Peanut-free, Almond (Tree-Nut) Free, & School-Safe (Top 8 Allergen Free) | Sunflower Seed & Cookie Dough Alternative",$10.29,None,True
94110,"Betty Buzz","Betty Buzz Sparkling Apple Ginger Sour Cherry Mocktail 4pk, 12 Fl Oz",0.00,None,False
94110,"SUPREME","Supreme Supremely Creamy Brie Bites, 4.4 Oz",0.00,None,False
94110,"R.W. Knudsen","R.W. Knudsen Family Organic Just Tart Cherry Juice, 32 Ounces",$11.49,None,True
94110,"Evolution Fresh","EVOLUTION FRESH Tangerine Juice, 59 FZ",$9.99,None,True
94110,"Wellshire Farms","Wellshire Farms 8oz Slow Cooked Ham, Fully Cooked and Ready to Serve – Made from Humanely Raised Pork with No Antibiotics or Hormones, a Tender and Flavorful Deli Meat for Sandwiches or Snacking",None,None,False
94110,"De Cecco","De Cecco Enriched Macaroni Product - Spaghetti Pasta (16 oz ea)",$3.39,None,True
94110,"365 by Whole Foods Market","365 By Whole Foods Market Minced Garlic, 4.5 Ounce",$2.99,None,True
94110,"365 by Whole Foods Market","Dark Chocolate Covered Almonds, 6 Ounce",$4.59,None,True
94110,"NONNA PIAS","NONNA PIAS Siciliana Pasta Sauce, 19.4 OZ",$6.79,$5.43,True
94110,"nutpods","Nutpods, Creamer Hazelnut Unsweetened Dairy Free, 11.2 Fl Oz",$3.79,None,True
94110,"Whole Foods Market","WHOLE FOODS MARKET Brown Butter Chocolate Chunk Mini Cookie 18 Count",$7.49,None,True
94110,"Organic Valley","Milk Uht Low Fat 1% Chocolate, 64 Fl Oz",$6.29,None,True
94110,"Horizon Organic","Horizon Organic Shelf Stable 1% Lowfat Strawberry Milk Boxes, 8 fl oz, 6 Count - 8g Protein per Serving, USDA Organic, Ready to Drink for Lunchbox, Travel, or On-the-Go, No Refrigeration Needed",0.00,None,False
94110,"Bare","Bare Organic Apple Chips, Cinnamon, Gluten Free + Baked, Multi Serve Bag, 3 Oz,Pack of 1",$5.69,None,True
94110,"365 by Whole Foods Market","365 by Whole Foods Market, Organic Yellow Mustard, 8 Ounce",$2.49,None,True
94110,"Whole Foods Market","Organic Sweet Baby Lettuces, 5 oz",$3.39,None,True
94110,"Amy's","Amy's Frozen Meals, Roasted Poblano Enchilada Entree, Gluten Free, 9.1 oz.",$6.99,$5.94,True
94110,"Fresh Produce","Organic Blueberries Pint",$6.99,None,True
94110,"365 by Whole Foods Market","Lowfat 1% Milk, 64 fl oz",$2.49,None,True
94110,"Zia Hatch Chile Company","Zia Green Chile Company Medium Hatch Green Chile, 16 Oz",$8.19,None,True
94110,"365 by Whole Foods Market","365 By Whole Foods Market, Mashed Cauliflower, Garlic, 12 Ounce",$2.99,None,True
94110,"Fra' Mani","Sliced Italian Dry Salame, 2.5 Oz",0.00,None,False
94110,"Mi Rancho","Mi Rancho Organic Thin Corn Tortillas, 7 Oz",$3.29,None,True
94110,"Whole Foods Market","Organic Goat Cheese Garlic & Herbs, 4 oz",0.00,None,False
94110,"CAVA","CAVA Traditional Hummus, 8 OZ",$4.49,$3.74,True
94110,"Celtic Sea Salt","Light Grey Mineral Sea Salt, 1 Pound Resealable Bag Unrefined Hydration, Hand-Harvested, Vital Minerals, Family Founded Since 1976",$8.99,None,True
94110,"PUR Gum","PUR Jumbo Gum | Aspartame Free Chewing Gum | 100% Xylitol | Natural Bubblegum, Grape, Watermelon Flavor, 20 Pieces (Pack of 1)",$4.99,$4.66,True
94110,"La Croix","La Croix Sparkling Water, Tangerine, 12 Fl Oz (pack of 12)",$6.99,None,True
94110,"365 by Whole Foods Market","365 by Whole Foods Market Sharp Cheddar Cheese Shreds, 8 OZ",$3.19,None,True
94110,"365 by Whole Foods Market","Reduced Fat 2% Milk, 128 fl oz",$4.09,None,True
94110,"Requires Cooking","Seafood (Suppliers May Vary)",None,None,False
94110,"Parmcrisps","Parm Crisps Oven-Baked Original Cheese Snack, 1.75 oz",$3.49,$3.32,True
94110,"365 by Whole Foods Market","White Cheddar Cheese Puffs, 5.5 Ounce",0.00,None,False
94110,"365 by Whole Foods Market","Organic Fin-Tastic Fruit Punch, 8 Pack",0.00,None,False
94110,"365 by Whole Foods Market","Organic Reduced Sugar Watermelon Strawberry Juice Box, 8 Pack, 6.75 Fl Oz",$4.29,None,True
94110,"Niman Ranch","Sausage Bratwurst Pork, 12 Ounce",$7.49,$6.24,True
94110,"365 by Whole Foods Market","365 by Whole Foods Market Whole Milk, 1 GL",$4.09,None,True
94110,"Mi Rancho","Mi Rancho Tortilla Corn Organic, 9.33 oz",$3.29,None,True
94110,"Yellowbird Foods","Yellowbird® Classic Habanero Hot Sauce 9.8 oz. Pantry Size (Medium Hot | 1 Bottle | Made in Texas)",$7.49,None,True
94110,"Wholesome","Wholesome Sweeteners Pancake Syrup, Original, 20 Fl Oz",0.00,None,False
94110,"KINDER'S","KINDERS Organic The Steak Blend Seasoning, 3.5 OZ",$5.99,None,False
94110,"Chamberlain Coffee","Chamberlain Coffee Witty Fox Hazelnut Blend – Medium Roast Ground Coffee, Rich with Roasted Hazelnut, Nutmeg, and Cinnamon Finish, Freshly Roasted in California - 10 oz",0.00,None,False
94110,"Wisoman","Wisoman Traditional Phulka Roti Indian Flatbread, 14 Oz",0.00,None,False
94110,"Fresh Produce","BARD VALLEY Organic Pitted Fresh Medjool Dates, 12 OZ",$9.49,None,True
94110,"Whole Foods Market","Parfait Mousse Chocolate",None,None,False
94110,"Tony's Chocolonely","Tony’s Chocolonely Assorted Chocolate Candy Pieces, Belgian Milk & Dark Chocolate, Caramel Sea Salt, Almond Sea Salt, Honey Almond Nougat, Pretzel Toffee, Made From Quality Fairtrade Cocoa, 4.44 Oz",$6.29,$5.77,True
94110,"GOODSAM","Goodsam, Chips Baked Fruit Banana, 0.7 Ounce",$2.99,None,True
94110,"365 by Whole Foods Market","Wild White Gulf Shrimp 16/20, Frozen, 32 Ounce Value Pack",$24.99,None,True
94110,"365 by Whole Foods Market","Cracked Wheat Crackers, 10.6 OZ",$3.69,None,True
94110,"La Panzanella","La Panzanella, Croccantini, Original Mini",$6.29,None,True
94110,"365 by Whole Foods Market","Organic Concord Grape Jelly, 17.5 Ounce",$4.99,None,True
94110,"365 by Whole Foods Market","Organic Sliced Mild Cheddar Cheese, 6 Ounce",$4.99,None,True
94110,"365 by Whole Foods Market","365 by Whole Foods Market Sliced Provolone, 8 OZ",$3.49,None,True
94110,"Muir Glen","Muir Glen Organic Diced Fire Roasted Canned Tomatoes, with Medium Green Chilies, 14.5 oz.",$3.29,None,True
94110,"Whole Foods Market","Cookie Oatmeal Raisin 20 Count, 33 Ounce",$14.29,None,True
94110,"Annie's Homegrown","Annie's Organic Original Cheddar Squares Baked Snack Crackers, Made with Real Cheese, 11.25 oz",$6.29,None,True
94110,"Annie's Homegrown","Annie's Organic Original Cheddar Squares Baked Snack Crackers, Made with Real Cheese, 11.25 oz",$6.29,None,True
94110,"Annie's Homegrown","Annie's Organic Original Cheddar Squares Baked Snack Crackers, Made with Real Cheese, 11.25 oz",$6.29,None,True
94110,"Annie's Homegrown","Annie's Organic Original Cheddar Squares Baked Snack Crackers, Made with Real Cheese, 11.25 oz",$6.29,None,True
94110,"Tate's Bake Shop","Tate's Bake Shop Coconut Crisp Cookies, 7 oz",$6.29,$5.00,True
94110,"365 by Whole Foods Market","365 by Whole Foods Market, Organic Vanilla Animal Cookie, 11 Ounce",$5.29,None,True
94110,"365 by Whole Foods Market","Graham Crackers, 14.4 Ounce",$5.49,None,True
94110,"365 by Whole Foods Market","Organic Frosted Flakes, 10 oz",$3.69,None,True
94110,"The Good Crisp Company","The Good Crisp Company, Potato Crisps Outback Barbecue, 5.6 Ounce",$4.69,$3.91,True
94110,"Siete","CHIPS POTATO CHILI LIME",$4.29,None,True
94110,"Matt's Bakery","Matt's Bakery | Oatmeal Raisin Cookies | Soft-Baked, Non-GMO, All-Natural Ingredients; Single Pack of Cookies (10.5oz)",$5.49,None,True
94110,"Actual Veggies","Actual Veggies Black Bean Cheddar Veggie Burger, 12 OZ",$7.79,None,True
94110,"365 by Whole Foods Market","365 By Whole Foods Market, Quinoa Mushroom Burger, 10 Ounce",$4.69,None,True
94110,"Bear Naked","Granola, Cacao and Cashew Butter, Vegan and Gluten Free, 11oz Bag",$5.79,None,True
94110,"365 by Whole Foods Market","365 By Whole Foods Market, Gluten Free Waffles, 8 Ounce",$5.99,None,True
94110,"Annie's Homegrown","Annie's Organic White Cheddar Squares Baked Snack Crackers, Made with Real Cheese, 7.5 oz",$5.49,None,True
94110,"Annie's Homegrown","Annie's Organic White Cheddar Squares Baked Snack Crackers, Made with Real Cheese, 7.5 oz",$5.49,None,True
94110,"Annie's Homegrown","Annie's Organic Original Cheddar Squares Baked Snack Crackers, Made with Real Cheese, 11.25 oz",$6.29,None,True
94110,"Annie's Homegrown","Annie's Organic Original Cheddar Squares Baked Snack Crackers, Made with Real Cheese, 11.25 oz",$6.29,None,True
94110,"Loacker","Loacker Dark Chocolate Wafer Cookies - 8.82 oz",$5.79,None,True
94110,"365 by Whole Foods Market","Graham Crackers, 14.4 Ounce",$5.49,None,True
94110,"365 by Whole Foods Market","Graham Crackers, 14.4 Ounce",$5.49,None,True
94110,"365 by Whole Foods Market","Graham Crackers, 14.4 Ounce",$5.49,None,True
94110,"365 by Whole Foods Market","365 by Whole Foods Market, Organic Vanilla Animal Cookie, 11 Ounce",$5.29,None,True
94110,"365 by Whole Foods Market","Graham Crackers, 14.4 Ounce",$5.49,None,True
94110,"Milton's CRAFT BAKERS","Milton's Organic Crackers, Multi-Grain - Certified Organic, Non-GMO Project Verified, Kosher, Made With 4 Whole Grains & 3 Seeds, Great for Charcuterie Boards - 6 Oz",$4.49,None,True
94110,"365 by Whole Foods Market","Organic Frosted Flakes, 10 oz",$3.69,None,True
94110,"365 by Whole Foods Market","Organic Frosted Flakes, 10 oz",$3.69,None,True
94110,"365 by Whole Foods Market","365 by Whole Foods Market, Frosted Wheat Squares Cereal, 16 Ounce",$2.99,None,True
94110,"365 by Whole Foods Market","Organic Frosted Flakes, 10 oz",$3.69,None,True
94110,"DR. PRAEGER'S PURELY SENSIBLE FOODS","Dr. Praeger's, Black Bean Quinoa Veggie Burgers, 2.5 Ounce, 4 Count",0.00,None,False
94110,"Bear Naked","Granola, Cacao and Cashew Butter, Vegan and Gluten Free, 11oz Bag",$5.79,None,True
94110,"Bear Naked","Granola, Cacao and Cashew Butter, Vegan and Gluten Free, 11oz Bag",$5.79,None,True
94110,"The Good Crisp Company","The Good Crisp Company, Potato Crisps Sea Salt Vinegar, 5.6 Ounce",$4.69,$3.91,True
94110,"The Good Crisp Company","The Good Crisp Company, Potato Crisps Sea Salt Vinegar, 5.6 Ounce",$4.69,$3.91,True
94110,"Annie's Homegrown","Annie's Organic Original Cheddar Squares Baked Snack Crackers, Made with Real Cheese, 11.25 oz",$6.29,None,True
94110,"Annie's Homegrown","Annie's Organic White Cheddar Squares Baked Snack Crackers, Made with Real Cheese, 7.5 oz",$5.49,None,True
94110,"Back to Nature","Back to Nature Cheezy Square Crackers, Non-GMO, Plant-Based Cheese Flavored Snack Cracker, Made with Wheat Flour, 5 oz Box",$4.79,None,True
94110,"Annie's Homegrown","Annie's Organic Original Cheddar Squares Baked Snack Crackers, Made with Real Cheese, 11.25 oz",$6.29,None,True
94110,"Annie's Homegrown","Annie's Organic Original Cheddar Squares Baked Snack Crackers, Made with Real Cheese, 11.25 oz",$6.29,None,True
94110,"Annie's Homegrown","Annie's Organic Original Cheddar Squares Baked Snack Crackers, Made with Real Cheese, 11.25 oz",$6.29,None,True
94110,"Annie's Homegrown","Annie's Organic Original Cheddar Squares Baked Snack Crackers, Made with Real Cheese, 11.25 oz",$6.29,None,True
94110,"Annie's Homegrown","Annie's Organic Original Cheddar Squares Baked Snack Crackers, Made with Real Cheese, 11.25 oz",$6.29,None,True
94110,"Annie's Homegrown","Annie's Organic Original Cheddar Squares Baked Snack Crackers, Made with Real Cheese, 11.25 oz",$6.29,None,True
94110,"365 by Whole Foods Market","365 by Whole Foods Market Shredded Mozzarella, 16 OZ",$5.49,None,True
94110,"Annie's Homegrown","Annie's Organic Original Cheddar Squares Baked Snack Crackers, Made with Real Cheese, 11.25 oz",$6.29,None,True
94110,"Whole Foods Market","Whole Foods Market, Cookie Double Choco Chip Mini 18 Count, 12 Ounce",$6.99,None,True
94110,"Whole Foods Market","Whole Foods Market, Cookie Double Choco Chip Mini 18 Count, 12 Ounce",$6.99,None,True
94110,"Whole Foods Market","Whole Foods Market, Cookie Chocolate Chip 6 Count, 12.6 Ounce",$6.99,None,True
94110,"365 by Whole Foods Market","365 by Whole Foods Market, Organic Vanilla Animal Cookie, 11 Ounce",$5.29,None,True
94110,"Bakery","Brown Butter Chocolate Chunk Cookie, 2 Ounce",$1.99,None,True
94110,"365 by Whole Foods Market","Organic Cake Cup Cone, 1.75 Ounce",$3.69,None,True
94110,"Let's Do Organic","Let's Do Organics Organic Sugar Cones, 4.6 oz",0.00,None,False
94110,"Annie's Homegrown","Annie's Organic Graham Crackers, Cinnamon, Made With Whole Grain, 14.4 oz",$5.89,None,True
94110,"Whole Foods Market","Cookie Oatmeal Raisin 20 Count, 33 Ounce",$14.29,None,True
94110,"Tate's Bake Shop","Tate's Bake Shop Coconut Crisp Cookies, 7 oz",$6.29,$5.00,True
94110,"Nature's Path","Nature's Path Organic Smart Bran Cereal, 10.6 oz (Pack of 1), Non-GMO",$5.49,$4.38,True
94110,"Kix","Kix Whole Grain Breakfast Cereal, Crispy Corn Cereal Puffs, 12 oz",$6.59,None,True
94110,"365 by Whole Foods Market","Organic Frosted Flakes, 10 oz",$3.69,None,True
94110,"365 by Whole Foods Market","365 By Whole Foods Market, Belgian Waffles, 11.6 Ounce",$4.29,None,True
94110,"Whole Foods Market","Cookie Crispies Chocolate Chip Mini 36 Count, 15.5 Ounce",$8.49,None,True
94110,"Whole Foods Market","Cookie Crispies Chocolate Chip Mini 36 Count, 15.5 Ounce",$8.49,None,True
94110,"34°","34 Degrees Rosemary Crisps | Light & Crunchy Thin Crackers for Charcuterie, Cheese Boards & Entertaining, Single Pack (4.5oz)",$5.99,None,True
94110,"365 by Whole Foods Market","365 by Whole Foods Market, Organic Mini Cheese Sandwich Crackers 8 Count, 1 Ounce",$5.59,None,True
94110,"DR. PRAEGER'S PURELY SENSIBLE FOODS","Dr. Praeger's, Frozen California Veggie Burgers, 2.5 Ounce, 4 Count",$6.29,None,True
94110,"Actual Veggies","Burger Plant Based Black Grocery Frozen, 12 Ounce",$7.79,None,True
94110,"Amy's","Amy's Frozen Meals, Vegan and Dairy Free Veggie Burger, USDA Organic, 10 oz. (4 Pack)",$7.49,None,True
94110,"Abbot's Butcher","Abbot’s High-Protein Veggie Burger, Classic Smokehouse",0.00,None,False
94110,"Bear Naked","Bear Naked Fit, Granola, V'nilla Almond, Vegan and Kosher, 12oz Bag",$5.79,None,True
94110,"Bear Naked","Granola, Cacao and Cashew Butter, Vegan and Gluten Free, 11oz Bag",$5.79,None,True
94110,"Bear Naked","Granola, Cacao and Cashew Butter, Vegan and Gluten Free, 11oz Bag",$5.79,None,True
94110,"Bear Naked","Granola, Cacao and Cashew Butter, Vegan and Gluten Free, 11oz Bag",$5.79,None,True
94110,"Bear Naked","Granola, Cacao and Cashew Butter, Vegan and Gluten Free, 11oz Bag",$5.79,None,True
94110,"Bear Naked","Granola, Cacao and Cashew Butter, Vegan and Gluten Free, 11oz Bag",$5.79,None,True
94110,"Bear Naked","Granola, Cacao and Cashew Butter, Vegan and Gluten Free, 11oz Bag",$5.79,None,True
94110,"365 by Whole Foods Market","Organic Chocolate Chip Chewy Granola Bars, 8 Count",$3.69,None,True
94110,"365 by Whole Foods Market","Organic Chocolate Chip Chewy Granola Bars, 8 Count",$3.69,None,True
94110,"Kashi","Kashi Breakfast Cereal, Organic, Whole Grain, Honey Toasted, 13.6oz Box (1 Box)",$8.49,None,True
94110,"Cedar's","Cedar's Cucumber Garlic Tzatziki 12 oz",$6.49,None,True
94110,"Nature's Path","EnviroKidz Organic Choco Chimps Cereal, 10 oz (Pack of 1), Chocolate, Gluten Free, Non-GMO, Fair Trade, by Nature's Path",$4.59,None,True
94110,"365 by Whole Foods Market","365 By Whole Foods Market, Pizza Thin Crust Mediterranean, 13.5 Ounce",$4.99,None,True
94110,"365 by Whole Foods Market","365 By Whole Foods Market, Pizza Thin Crust Margherita, 10.2 Ounce",$4.99,None,True
94110,"Milton's Craft Bakers Gluten Free","Miltons Craft Bakers Cauliflower Crust Roasted Vegetables Pizza, 11 Oz",$10.99,None,True
94110,"Kashi","Kashi Breakfast Cereal, Organic, Whole Grain, Cinnamon Harvest, 18oz Box (1 Box)",$8.49,None,True
94110,"Kashi","Kashi Breakfast Cereal, Organic, Whole Grain, Cinnamon Harvest, 18oz Box (1 Box)",$8.49,None,True
94110,"Kashi","Kashi Breakfast Cereal, Organic, Whole Grain, Cinnamon Harvest, 18oz Box (1 Box)",$8.49,None,True
94110,"Kashi","Kashi Breakfast Cereal, Organic, Fiber Cereal, Island Vanilla, 18oz Box (1 Box)",$8.49,None,True
94110,"Kashi","Kashi GO Protein Cereal, 10g Protein, 10g Fiber, Honey Almond Flax Crunch, 17.7oz Box (1 Box).",$7.99,None,True
94110,"Kashi","Kashi Breakfast Cereal, Organic, Fiber Cereal, Island Vanilla, 18oz Box (1 Box)",$8.49,None,True
94110,"Kashi","Kashi Breakfast Cereal, Organic, Whole Grain, Honey Toasted, 13.6oz Box (1 Box)",$8.49,None,True
94110,"Whole Foods Market","WHOLE FOODS MARKET REGENERATIVE ORGANIC COCOA POWDER, 8 OZ",$5.99,None,True
94110,"Whole Foods Market","WHOLE FOODS MARKET REGENERATIVE ORGANIC COCOA POWDER, 8 OZ",$5.99,None,True
94110,"Kashi","Kashi GO Protein Cereal, 12g Protein, 12g Fiber, Original, 12.3oz Box (1 Box)",$8.49,None,True
94110,"Flackers","Flackers Organic Spicy Chili Lime Multi-Seed Crackers, 4 Ounce 1-Pack, Gluten Free, Non GMO, Vegan, Keto Snack, 8g Fiber, 3g Net Carbs",$6.99,None,True
94110,"365 by Whole Foods Market","365 By Whole Foods Market, Pizza Thin Crust Mediterranean, 13.5 Ounce",$4.99,None,True
94110,"Kashi","Kashi GO Protein Cereal, 12g Protein, 12g Fiber, Original, 12.3oz Box (1 Box)",$8.49,None,True
94110,"Kashi","Kashi GO Protein Cereal, 10g Protein, 10g Fiber, Chocolate Crunch, 16oz Box (1 Box)",$7.99,None,True
94110,"365 by Whole Foods Market","Trail Mix, Kahuna Crunch, 11 Ounce",$7.79,None,True
94110,"Whole Foods Market","Cookie Oatmeal Raisin 6 Count, 12.6 Ounce",$6.99,None,True
94110,"Kashi","Kashi Breakfast Cereal, Organic, Whole Grain, Cinnamon Harvest, 18oz Box (1 Box)",$8.49,None,True
94110,"Kashi","Kashi Breakfast Cereal, Organic, Whole Grain, Cinnamon Harvest, 18oz Box (1 Box)",$8.49,None,True
94110,"Kashi","Kashi GO Protein Cereal, 10g Protein, 10g Fiber, Peanut Butter Crunch, 16.9oz Box (1 Box)",$7.99,None,True
94110,"Simple Mills","Simple Mills Almond Flour Crunchy Cookies, Double Chocolate Chip - Gluten Free, Vegan, Healthy Snacks, Made with Organic Coconut Oil, 5.5 Ounce (Pack of 1)",$5.49,None,True
94110,"Kashi","Kashi Breakfast Cereal, Organic, Fiber Cereal, Island Vanilla, 18oz Box (1 Box)",$8.49,None,True
94110,"Kashi","Kashi Breakfast Cereal, Organic, Whole Grain, Blueberry Clusters, 17.2oz Box (1 Box)",$8.49,None,True
94110,"Whole Foods Market","Whole Foods Market Peanut Butter Cookie 6 Count",$6.99,None,True
94110,"Whole Foods Market","Cookie Oatmeal Raisin 6 Count, 12.6 Ounce",$6.99,None,True
94110,"Whole Foods Market","Cookie Oatmeal Raisin 6 Count, 12.6 Ounce",$6.99,None,True
94110,"Back to Nature","Back to Nature Golden Vanilla Creme Sandwich Cookies, Plant Based, Non-GMO, Plant-Based, Made with Wheat Flour, Snack Happy 8.25 oz Box",$5.79,None,True
94110,"Mi-Del","Mi-Del Ginger Snaps 10 oz",$5.69,None,True
94110,"Whole Foods Market","Cookie Oatmeal Raisin 6 Count, 12.6 Ounce",$6.99,None,True
94110,"BEYOND MEAT","Beyond Breakfast Sausage Plant-Based Patties, 7.4 Ounce",$5.99,None,True
94110,"DR. PRAEGER'S PURELY SENSIBLE FOODS","Dr. Praeger's, Frozen California Veggie Burgers, 2.5 Ounce, 4 Count",$6.29,None,True
94110,"DR. PRAEGER'S PURELY SENSIBLE FOODS","Dr. Praeger's, Frozen California Veggie Burgers, 2.5 Ounce, 4 Count",$6.29,None,True
94110,"IMPOSSIBLE FOODS","Impossible, Frozen Chicken Patties Plant Based, 13.5 Ounce",$9.69,None,True
94110,"gardein","Gardein Ultimate Plant-Based Chick'n Filets, Vegan, Frozen, 15 oz.",$9.79,None,True
94110,"IMPOSSIBLE FOODS","Impossible, Frozen Chicken Patties Plant Based, 13.5 Ounce",$9.69,None,True
94110,"BEYOND MEAT","Beyond Breakfast Sausage from Beyond Meat, Plant-Based Patties, Frozen, 6 Patties per 7.4 oz Box, Spicy Flavor",$5.99,None,True
94110,"IMPOSSIBLE FOODS","Impossible, Frozen Chicken Patties Plant Based, 13.5 Ounce",$9.69,None,True
94110,"DR. PRAEGER'S PURELY SENSIBLE FOODS","Dr. Praeger's, Frozen California Veggie Burgers, 2.5 Ounce, 4 Count",$6.29,None,True
94110,"Field Roast","Field Roast Signature Stadium Plant-Based Hot Dogs 10 oz",$6.99,None,True
94110,"365 by Whole Foods Market","Salted Saltine Crackers, 16 Ounce",$3.49,None,True
94110,"Annie's Homegrown","Annie's Organic Graham Crackers, Cinnamon, Made With Whole Grain, 14.4 oz",$5.89,None,True
94110,"Loacker","Loacker Quadratini Hazelnut Wafer Cookies - 30% Less Sugar - Premium Crispy Bite Size Wafers with Hazelnut Cream Filling - Resealable Family Pack - NON-GMO - 100% Italian Hazelnuts - LARGE Snack Bag 250g/8.82oz",$5.79,None,True
94110,"365 by Whole Foods Market","Cracked Wheat Crackers, 10.6 OZ",$3.69,None,True
94110,"365 by Whole Foods Market","Cracker Pita Sea Salt, 5 Ounce",$3.49,None,True
94110,"Goodie Girl Cookies","GOODIE GIRL Fudge Striped Cookies, 7 Ounce",$6.49,None,True
94110,"Walkers","Shortbread Fingers, 5.3 Ounce",$5.99,None,True
94110,"Loacker","Loacker Quadratini Chocolate Wafer Cookies - 30% Less Sugar - Premium Crispy Bite Size Wafers With Chocolate Cream Filling - Resealable Family Pack - Non-Gmo - Fine Flavor Cocoa From Our Sustainable Farming Program - Large Snack Bag 250G/8.82Oz",0.00,None,False
94110,"Tate's Bake Shop","Tate's Bake Shop Soft Baked Cookies, Chocolate Chip, 8 oz",$6.99,$5.00,True
94110,"Goodie Girl Cookies","GOODIE GIRL Fudge Striped Cookies, 7 Ounce",$6.49,None,True
94110,"Goodie Girl Cookies","GOODIE GIRL Fudge Striped Cookies, 7 Ounce",$6.49,None,True
94110,"Goodie Girl Cookies","GOODIE GIRL Fudge Striped Cookies, 7 Ounce",$6.49,None,True
94110,"Kayak Cookies","KAYAK COOKIES Salty Oat Original Cookie 3 Count",$9.29,None,True
94110,"365 by Whole Foods Market","Butter Shortbread, 8 oz",0.00,None,False
